date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:32:28	84980/84980	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2214bf4-6ab64f44-68618b0;br%22	https://demo.2xgain.info/build/assets/primeicons-MpK4pl85.ttf	C:/My%20Web%20Sites/html/demo.2xgain.info/build/assets/primeicons-MpK4pl85.ttf	(from https://demo.2xgain.info/public/build/assets/app-v3u5CJ1u.css)
21:32:29	342525/342525	---M-Z	200	added ('OK')	image/svg+xml	etag:%22539fd-6ab64f44-68618af;br%22	https://demo.2xgain.info/build/assets/primeicons-Dr5RGzOO.svg?	C:/My%20Web%20Sites/html/demo.2xgain.info/build/assets/primeicons-Dr5RGzOOd41d.svg	(from https://demo.2xgain.info/public/build/assets/app-v3u5CJ1u.css)
21:32:30	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:29%20GMT	https://demo.2xgain.info/assets/GuestLayout-BC85m9aw.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/GuestLayout-BC85m9aw.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:31	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:30%20GMT	https://demo.2xgain.info/assets/ApplicationLogo-B8UPqk1B.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/ApplicationLogo-B8UPqk1B.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:31	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:31%20GMT	https://demo.2xgain.info/assets/_plugin-vue_export-helper-DlAUqK2U.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/_plugin-vue_export-helper-DlAUqK2U.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:32	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:32%20GMT	https://demo.2xgain.info/assets/InputError-q-plw_v_.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/InputError-q-plw_v_.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:33	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:33%20GMT	https://demo.2xgain.info/assets/InputLabel-BjXORHdT.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/InputLabel-BjXORHdT.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:34	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:34%20GMT	https://demo.2xgain.info/assets/PrimaryButton-BM-sqrnM.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/PrimaryButton-BM-sqrnM.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:35	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:34%20GMT	https://demo.2xgain.info/assets/TextInput-D2-r_9Ar.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/TextInput-D2-r_9Ar.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:36	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:35%20GMT	https://demo.2xgain.info/assets/ForgotPassword-DluY-Q5n.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/ForgotPassword-DluY-Q5n.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:37	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:36%20GMT	https://demo.2xgain.info/assets/Login-BcNaLgas.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Login-BcNaLgas.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:37	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:37%20GMT	https://demo.2xgain.info/assets/axtt-l24JN_wu.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/axtt-l24JN_wu.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:38	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:38%20GMT	https://demo.2xgain.info/assets/ripple.esm-BFXY1LLd.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/ripple.esm-BFXY1LLd.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:39	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:39%20GMT	https://demo.2xgain.info/assets/dropdownstyle.esm-BwjRLIAQ.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/dropdownstyle.esm-BwjRLIAQ.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:40	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:40%20GMT	https://demo.2xgain.info/assets/portal.esm-mPf6wXut.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/portal.esm-mPf6wXut.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:41	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:40%20GMT	https://demo.2xgain.info/assets/index.esm-DL-gHuIz.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/index.esm-DL-gHuIz.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:42	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:41%20GMT	https://demo.2xgain.info/assets/Login-DdXi3T3B.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Login-DdXi3T3B.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:43	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:43%20GMT	https://demo.2xgain.info/assets/Login_matez-DyDkevrC.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Login_matez-DyDkevrC.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:44	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:44%20GMT	https://demo.2xgain.info/assets/Login_matez-P8kX9f2q.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Login_matez-P8kX9f2q.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:45	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:44%20GMT	https://demo.2xgain.info/assets/Login_new-DxUqFbXL.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Login_new-DxUqFbXL.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:46	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:45%20GMT	https://demo.2xgain.info/assets/Login_new-CWg5r3HD.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Login_new-CWg5r3HD.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:46	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:46%20GMT	https://demo.2xgain.info/assets/Register-B_pBqBCZ.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Register-B_pBqBCZ.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:47	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:47%20GMT	https://demo.2xgain.info/assets/ResetPassword-BjUw5jv2.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/ResetPassword-BjUw5jv2.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:48	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:48%20GMT	https://demo.2xgain.info/assets/VerifyEmail-9myFHuLK.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/VerifyEmail-9myFHuLK.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:49	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:48%20GMT	https://demo.2xgain.info/assets/Check-CJZG5NC5.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Check-CJZG5NC5.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:50	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:49%20GMT	https://demo.2xgain.info/assets/dashboard-DtFOpWcs.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/dashboard-DtFOpWcs.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:51	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:50%20GMT	https://demo.2xgain.info/assets/Check-CL5EwDxy.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Check-CL5EwDxy.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:51	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:51%20GMT	https://demo.2xgain.info/assets/Dashboard-D4dg6IFI.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Dashboard-D4dg6IFI.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:52	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:52%20GMT	https://demo.2xgain.info/assets/Layout-DOU19han.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Layout-DOU19han.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:53	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:53%20GMT	https://demo.2xgain.info/assets/Layout-4rt5cmjJ.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Layout-4rt5cmjJ.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:54	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:53%20GMT	https://demo.2xgain.info/assets/moment-C5S46NFB.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/moment-C5S46NFB.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:55	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:54%20GMT	https://demo.2xgain.info/assets/Reward.vue_vue_type_style_index_0_lang-DOuEC46K.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Reward.vue_vue_type_style_index_0_lang-DOuEC46K.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:55	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:55%20GMT	https://demo.2xgain.info/assets/Reward-lvM7eDxw.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Reward-lvM7eDxw.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:56	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:56%20GMT	https://demo.2xgain.info/assets/inputnumberstyle.esm-BRanoDcH.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/inputnumberstyle.esm-BRanoDcH.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:57	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:57%20GMT	https://demo.2xgain.info/assets/Loader-cEKLlAJM.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Loader-cEKLlAJM.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:58	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:58%20GMT	https://demo.2xgain.info/assets/Loader-DGd1sQ3Q.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Loader-DGd1sQ3Q.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:32:59	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:59%20GMT	https://demo.2xgain.info/assets/sweetalert2.esm.all-C80wueXW.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/sweetalert2.esm.all-C80wueXW.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:00	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:02:59%20GMT	https://demo.2xgain.info/assets/Reward-BrzuR6TO.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Reward-BrzuR6TO.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:00	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:00%20GMT	https://demo.2xgain.info/assets/Error-CKV9Prvc.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Error-CKV9Prvc.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:01	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:01%20GMT	https://demo.2xgain.info/assets/Error-DMD3vPi_.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Error-DMD3vPi_.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:02	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:01%20GMT	https://demo.2xgain.info/assets/Dashboard-C6V3y-kh.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Dashboard-C6V3y-kh.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:04	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:04%20GMT	https://demo.2xgain.info/assets/Referral-y6_aUNzP.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Referral-y6_aUNzP.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:06	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:06%20GMT	https://demo.2xgain.info/assets/ProfileCover-CSWgxBGh.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/ProfileCover-CSWgxBGh.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:08	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:07%20GMT	https://demo.2xgain.info/assets/Topup-B0-Md4M7.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Topup-B0-Md4M7.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:09	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:09%20GMT	https://demo.2xgain.info/assets/Withdraw-BpQ0TP6K.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Withdraw-BpQ0TP6K.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:10	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:10%20GMT	https://demo.2xgain.info/assets/Orders-CEnQymc0.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Orders-CEnQymc0.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:11	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:11%20GMT	https://demo.2xgain.info/assets/Dashboard_old-GTtAkblE.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Dashboard_old-GTtAkblE.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:12	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:12%20GMT	https://demo.2xgain.info/assets/Layout-BexT9_fF.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Layout-BexT9_fF.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:13	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:12%20GMT	https://demo.2xgain.info/assets/Layout-lQTQ5LPO.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Layout-lQTQ5LPO.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:14	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:13%20GMT	https://demo.2xgain.info/assets/ProfileCover-BLyG7dtu.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/ProfileCover-BLyG7dtu.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:15	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:14%20GMT	https://demo.2xgain.info/assets/Dashboard_old-3c9vTCbX.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Dashboard_old-3c9vTCbX.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:16	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:15%20GMT	https://demo.2xgain.info/assets/Dashboard_working-BNeWIQa3.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Dashboard_working-BNeWIQa3.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:16	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:16%20GMT	https://demo.2xgain.info/assets/Support-CVd_aCTd.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Support-CVd_aCTd.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:17	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:17%20GMT	https://demo.2xgain.info/assets/Support-_o1NdLyv.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Support-_o1NdLyv.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:18	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:18%20GMT	https://demo.2xgain.info/assets/Dashboard_working-0PWnc0Ua.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Dashboard_working-0PWnc0Ua.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:19	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:19%20GMT	https://demo.2xgain.info/assets/Edit-mGYB2DzN.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Edit-mGYB2DzN.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:20	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:20%20GMT	https://demo.2xgain.info/assets/DeleteUserForm-BzptskvQ.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/DeleteUserForm-BzptskvQ.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:21	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:20%20GMT	https://demo.2xgain.info/assets/UpdatePasswordForm-BBCY_03x.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/UpdatePasswordForm-BBCY_03x.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:22	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:21%20GMT	https://demo.2xgain.info/assets/UpdateProfileInformationForm-CHcHKUz8.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/UpdateProfileInformationForm-CHcHKUz8.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:22	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:22%20GMT	https://demo.2xgain.info/assets/Bonanza-FK3Xko-n.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Bonanza-FK3Xko-n.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:23	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:23%20GMT	https://demo.2xgain.info/assets/Bonanza-scKHGX2H.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Bonanza-scKHGX2H.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:24	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:24%20GMT	https://demo.2xgain.info/assets/Bonanza2-b6XjlXCq.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Bonanza2-b6XjlXCq.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:25	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:24%20GMT	https://demo.2xgain.info/assets/Bonanza2-CRwvmW5S.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Bonanza2-CRwvmW5S.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:26	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:25%20GMT	https://demo.2xgain.info/assets/AchievementClaim-C9jEtpSD.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/AchievementClaim-C9jEtpSD.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:27	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:26%20GMT	https://demo.2xgain.info/assets/StakeClaim-DKPx5G54.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/StakeClaim-DKPx5G54.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:27	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:27%20GMT	https://demo.2xgain.info/assets/StakeClaim-Dn9ushJo.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/StakeClaim-Dn9ushJo.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:28	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:28%20GMT	https://demo.2xgain.info/assets/TeamStakingClaim-CT6qMnI6.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/TeamStakingClaim-CT6qMnI6.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:29	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:29%20GMT	https://demo.2xgain.info/assets/Dashboard-D2Aq6qum.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Dashboard-D2Aq6qum.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:30	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:30%20GMT	https://demo.2xgain.info/assets/Dashboard-_6SKXiM6.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Dashboard-_6SKXiM6.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:31	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:30%20GMT	https://demo.2xgain.info/assets/Direct-BbDJU_eY.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Direct-BbDJU_eY.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:32	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:31%20GMT	https://demo.2xgain.info/assets/Direct-Cj-CYMcw.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Direct-Cj-CYMcw.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:33	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:32%20GMT	https://demo.2xgain.info/assets/Generation-DrkDzvlS.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Generation-DrkDzvlS.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:33	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:33%20GMT	https://demo.2xgain.info/assets/Generation-B7H3KyG5.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Generation-B7H3KyG5.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:34	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:34%20GMT	https://demo.2xgain.info/assets/Income-DlIJWEpf.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Income-DlIJWEpf.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:35	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:35%20GMT	https://demo.2xgain.info/assets/Income-DVGoah0r.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Income-DVGoah0r.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:36	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:36%20GMT	https://demo.2xgain.info/assets/LevelView-BBpjdwz7.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/LevelView-BBpjdwz7.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:37	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:37%20GMT	https://demo.2xgain.info/assets/LevelView-B95ZUrji.css	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/LevelView-B95ZUrji.css	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:38	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:37%20GMT	https://demo.2xgain.info/assets/News-CE28Hnxj.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/News-CE28Hnxj.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
21:33:39	6970/6970	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Sep%202026%2016:03:38%20GMT	https://demo.2xgain.info/assets/Order-BQtz_ZCC.js	C:/My%20Web%20Sites/html/demo.2xgain.info/assets/Order-BQtz_ZCC.js	(from https://demo.2xgain.info/public/build/assets/app-Her3R83I.js)
